Store,Dept,Target_Date,Prediction,Origin_Date,Horizon_Weeks,Method
12,25,2012-11-02,19741.061813615677,2012-10-26,1,Core gradient boosting
12,26,2012-11-02,19041.76993142263,2012-10-26,1,Core gradient boosting
12,27,2012-11-02,2608.2150617135458,2012-10-26,1,Core gradient boosting
12,28,2012-11-02,887.1102737178752,2012-10-26,1,Core gradient boosting
12,29,2012-11-02,7537.745219394152,2012-10-26,1,Core gradient boosting
12,30,2012-11-02,5248.26160751672,2012-10-26,1,Core gradient boosting
12,31,2012-11-02,3002.910959382757,2012-10-26,1,Core gradient boosting
12,32,2012-11-02,7316.27310329212,2012-10-26,1,Core gradient boosting
12,33,2012-11-02,11716.862410277085,2012-10-26,1,Core gradient boosting
12,34,2012-11-02,20420.401216199843,2012-10-26,1,Core gradient boosting
12,35,2012-11-02,2265.7542923678197,2012-10-26,1,Core gradient boosting
12,36,2012-11-02,1813.0052732750382,2012-10-26,1,Core gradient boosting
12,38,2012-11-02,54729.245377460575,2012-10-26,1,Core gradient boosting
12,40,2012-11-02,48795.81202184148,2012-10-26,1,Core gradient boosting
12,41,2012-11-02,1678.2048759847642,2012-10-26,1,Core gradient boosting
12,42,2012-11-02,6688.797555744796,2012-10-26,1,Core gradient boosting
12,44,2012-11-02,9235.608459992494,2012-10-26,1,Core gradient boosting
12,46,2012-11-02,32723.073512715742,2012-10-26,1,Core gradient boosting
12,52,2012-11-02,3487.7019585070716,2012-10-26,1,Core gradient boosting
12,54,2012-11-02,222.3878868093581,2012-10-26,1,Core gradient boosting
12,55,2012-11-02,9099.071983175952,2012-10-26,1,Core gradient boosting
12,56,2012-11-02,229.7844670291785,2012-10-26,1,Core gradient boosting
12,58,2012-11-02,2454.5107458106254,2012-10-26,1,Core gradient boosting
12,59,2012-11-02,299.8079492162678,2012-10-26,1,Core gradient boosting
12,60,2012-11-02,368.5303892170145,2012-10-26,1,Core gradient boosting
12,67,2012-11-02,5804.408862293743,2012-10-26,1,Core gradient boosting
12,71,2012-11-02,6418.819027887492,2012-10-26,1,Core gradient boosting
12,72,2012-11-02,54428.09408616459,2012-10-26,1,Core gradient boosting
12,74,2012-11-02,15024.839586066322,2012-10-26,1,Core gradient boosting
12,79,2012-11-02,40469.458444059,2012-10-26,1,Core gradient boosting
12,80,2012-11-02,231.5999362286718,2012-10-26,1,Core gradient boosting
12,81,2012-11-02,6859.853022743234,2012-10-26,1,Core gradient boosting
12,82,2012-11-02,17036.33856966532,2012-10-26,1,Core gradient boosting
12,83,2012-11-02,274.0134930704583,2012-10-26,1,Core gradient boosting
12,85,2012-11-02,1524.2577987929815,2012-10-26,1,Core gradient boosting
12,87,2012-11-02,13161.791397346717,2012-10-26,1,Core gradient boosting
12,90,2012-11-02,12140.127283899781,2012-10-26,1,Core gradient boosting
12,91,2012-11-02,6755.348874698553,2012-10-26,1,Core gradient boosting
12,92,2012-11-02,29366.14697835444,2012-10-26,1,Core gradient boosting
12,93,2012-11-02,884.7116904813066,2012-10-26,1,Core gradient boosting
12,94,2012-11-02,364.39123379173805,2012-10-26,1,Core gradient boosting
12,95,2012-11-02,41089.2065036948,2012-10-26,1,Core gradient boosting
12,96,2012-11-02,399.06981698225417,2012-10-26,1,Core gradient boosting
12,97,2012-11-02,2549.8540740254502,2012-10-26,1,Core gradient boosting
12,98,2012-11-02,521.0804456278278,2012-10-26,1,Core gradient boosting
13,1,2012-11-02,70803.57591946058,2012-10-26,1,Core gradient boosting
13,2,2012-11-02,78638.47856257063,2012-10-26,1,Core gradient boosting
13,3,2012-11-02,17226.071602405034,2012-10-26,1,Core gradient boosting
13,4,2012-11-02,46498.74520719112,2012-10-26,1,Core gradient boosting
13,5,2012-11-02,53464.83392775322,2012-10-26,1,Core gradient boosting
13,6,2012-11-02,4663.257897805836,2012-10-26,1,Core gradient boosting
13,7,2012-11-02,49465.177470083465,2012-10-26,1,Core gradient boosting
13,8,2012-11-02,38841.33597893656,2012-10-26,1,Core gradient boosting
13,9,2012-11-02,28333.014541251978,2012-10-26,1,Core gradient boosting
13,10,2012-11-02,35859.437662619006,2012-10-26,1,Core gradient boosting
13,11,2012-11-02,22052.149740373807,2012-10-26,1,Core gradient boosting
13,12,2012-11-02,7787.732469577433,2012-10-26,1,Core gradient boosting
13,13,2012-11-02,51009.00136722753,2012-10-26,1,Core gradient boosting
13,14,2012-11-02,25428.82541913988,2012-10-26,1,Core gradient boosting
13,16,2012-11-02,7004.1508742149435,2012-10-26,1,Core gradient boosting
13,17,2012-11-02,17553.844839651523,2012-10-26,1,Core gradient boosting
13,18,2012-11-02,54564.126852951216,2012-10-26,1,Core gradient boosting
13,19,2012-11-02,3847.08432825294,2012-10-26,1,Core gradient boosting
13,20,2012-11-02,7195.686903755648,2012-10-26,1,Core gradient boosting
13,21,2012-11-02,8417.593704972243,2012-10-26,1,Core gradient boosting
13,22,2012-11-02,16116.986372824627,2012-10-26,1,Core gradient boosting
13,23,2012-11-02,36478.966124598854,2012-10-26,1,Core gradient boosting
13,24,2012-11-02,15003.07579230631,2012-10-26,1,Core gradient boosting
13,25,2012-11-02,23573.564258865546,2012-10-26,1,Core gradient boosting
13,26,2012-11-02,16884.04871344776,2012-10-26,1,Core gradient boosting
13,27,2012-11-02,3977.5332588066885,2012-10-26,1,Core gradient boosting
13,28,2012-11-02,2248.7951882306797,2012-10-26,1,Core gradient boosting
13,29,2012-11-02,7137.644865787014,2012-10-26,1,Core gradient boosting
13,30,2012-11-02,4508.94348546326,2012-10-26,1,Core gradient boosting
13,31,2012-11-02,6102.416091532284,2012-10-26,1,Core gradient boosting
13,32,2012-11-02,8874.027025699957,2012-10-26,1,Core gradient boosting
13,33,2012-11-02,15088.484888698255,2012-10-26,1,Core gradient boosting
13,34,2012-11-02,20119.927585279045,2012-10-26,1,Core gradient boosting
13,35,2012-11-02,2954.734256632349,2012-10-26,1,Core gradient boosting
13,36,2012-11-02,1563.1828949354856,2012-10-26,1,Core gradient boosting
13,37,2012-11-02,3577.1802154070047,2012-10-26,1,Core gradient boosting
13,38,2012-11-02,88310.82055951687,2012-10-26,1,Core gradient boosting
13,40,2012-11-02,80057.33940043159,2012-10-26,1,Core gradient boosting
13,41,2012-11-02,3427.892399276418,2012-10-26,1,Core gradient boosting
13,42,2012-11-02,7787.732469577433,2012-10-26,1,Core gradient boosting
13,44,2012-11-02,11913.821836031033,2012-10-26,1,Core gradient boosting
13,46,2012-11-02,39774.30497195379,2012-10-26,1,Core gradient boosting
13,48,2012-11-02,1369.5938376380718,2012-10-26,1,Core gradient boosting
13,49,2012-11-02,8397.061394802431,2012-10-26,1,Core gradient boosting
13,50,2012-11-02,1608.6627081379545,2012-10-26,1,Core gradient boosting
13,52,2012-11-02,4508.94348546326,2012-10-26,1,Core gradient boosting
13,54,2012-11-02,304.36598055918284,2012-10-26,1,Core gradient boosting
13,55,2012-11-02,17607.73529967601,2012-10-26,1,Core gradient boosting
13,56,2012-11-02,2355.811725251627,2012-10-26,1,Core gradient boosting
13,58,2012-11-02,10478.943659761366,2012-10-26,1,Core gradient boosting
13,59,2012-11-02,482.49718667922235,2012-10-26,1,Core gradient boosting
13,60,2012-11-02,1015.0855391682562,2012-10-26,1,Core gradient boosting
13,67,2012-11-02,14542.007814219549,2012-10-26,1,Core gradient boosting
13,71,2012-11-02,6844.575434993844,2012-10-26,1,Core gradient boosting
13,72,2012-11-02,81934.72488132532,2012-10-26,1,Core gradient boosting
13,74,2012-11-02,28863.541519384184,2012-10-26,1,Core gradient boosting
13,79,2012-11-02,54015.31013077163,2012-10-26,1,Core gradient boosting
13,80,2012-11-02,18748.166702679846,2012-10-26,1,Core gradient boosting
13,81,2012-11-02,33051.351875156244,2012-10-26,1,Core gradient boosting
13,82,2012-11-02,34223.80844725166,2012-10-26,1,Core gradient boosting
13,83,2012-11-02,4224.373787459948,2012-10-26,1,Core gradient boosting
13,85,2012-11-02,4525.611837973776,2012-10-26,1,Core gradient boosting
13,87,2012-11-02,19521.378942007115,2012-10-26,1,Core gradient boosting
13,90,2012-11-02,124566.096640349,2012-10-26,1,Core gradient boosting
13,91,2012-11-02,79886.49352375463,2012-10-26,1,Core gradient boosting
13,92,2012-11-02,176550.75346944868,2012-10-26,1,Core gradient boosting
13,93,2012-11-02,53251.616516055554,2012-10-26,1,Core gradient boosting
13,94,2012-11-02,73539.63618741687,2012-10-26,1,Core gradient boosting
13,95,2012-11-02,139510.80920522596,2012-10-26,1,Core gradient boosting
13,96,2012-11-02,9113.658895976014,2012-10-26,1,Core gradient boosting
13,97,2012-11-02,27672.95304556687,2012-10-26,1,Core gradient boosting
13,98,2012-11-02,16784.915864450686,2012-10-26,1,Core gradient boosting
14,1,2012-11-02,60972.72191703992,2012-10-26,1,Core gradient boosting
14,2,2012-11-02,67764.05291870135,2012-10-26,1,Core gradient boosting
14,3,2012-11-02,10086.3636423392,2012-10-26,1,Core gradient boosting
14,4,2012-11-02,46353.17420760386,2012-10-26,1,Core gradient boosting
14,5,2012-11-02,34207.94303142666,2012-10-26,1,Core gradient boosting
14,6,2012-11-02,4016.3454284804047,2012-10-26,1,Core gradient boosting
14,7,2012-11-02,59009.50265232856,2012-10-26,1,Core gradient boosting
14,8,2012-11-02,50236.58428167153,2012-10-26,1,Core gradient boosting
14,9,2012-11-02,19892.626895511632,2012-10-26,1,Core gradient boosting
14,10,2012-11-02,18705.610455482234,2012-10-26,1,Core gradient boosting
14,11,2012-11-02,15592.748198325085,2012-10-26,1,Core gradient boosting
14,12,2012-11-02,4557.392740256168,2012-10-26,1,Core gradient boosting
14,13,2012-11-02,54141.54792942332,2012-10-26,1,Core gradient boosting
14,14,2012-11-02,21371.30073793337,2012-10-26,1,Core gradient boosting
14,16,2012-11-02,4534.401580984011,2012-10-26,1,Core gradient boosting
14,17,2012-11-02,19698.789076231908,2012-10-26,1,Core gradient boosting
14,18,2012-11-02,29163.78334124624,2012-10-26,1,Core gradient boosting
14,19,2012-11-02,2059.2944505053333,2012-10-26,1,Core gradient boosting
14,20,2012-11-02,7774.125973764585,2012-10-26,1,Core gradient boosting
14,21,2012-11-02,6948.292368610134,2012-10-26,1,Core gradient boosting
14,22,2012-11-02,14735.541214679504,2012-10-26,1,Core gradient boosting
14,23,2012-11-02,34600.78516639484,2012-10-26,1,Core gradient boosting
14,24,2012-11-02,8993.506812245736,2012-10-26,1,Core gradient boosting
14,25,2012-11-02,13639.922459548266,2012-10-26,1,Core gradient boosting
14,26,2012-11-02,13665.111362931493,2012-10-26,1,Core gradient boosting
14,27,2012-11-02,2735.264500730529,2012-10-26,1,Core gradient boosting
14,28,2012-11-02,1675.6067343814202,2012-10-26,1,Core gradient boosting
14,29,2012-11-02,9435.489201803499,2012-10-26,1,Core gradient boosting
14,30,2012-11-02,4879.52389778872,2012-10-26,1,Core gradient boosting
14,31,2012-11-02,3571.572337779193,2012-10-26,1,Core gradient boosting
14,32,2012-11-02,9170.04749167085,2012-10-26,1,Core gradient boosting
14,33,2012-11-02,9669.534283229636,2012-10-26,1,Core gradient boosting
14,34,2012-11-02,23868.066975633355,2012-10-26,1,Core gradient boosting
14,35,2012-11-02,3635.0909476116376,2012-10-26,1,Core gradient boosting
14,36,2012-11-02,1669.216604280749,2012-10-26,1,Core gradient boosting
14,38,2012-11-02,83207.48356227366,2012-10-26,1,Core gradient boosting
14,40,2012-11-02,67466.67653281856,2012-10-26,1,Core gradient boosting
14,41,2012-11-02,4220.2024061949805,2012-10-26,1,Core gradient boosting
14,42,2012-11-02,6927.7600584403235,2012-10-26,1,Core gradient boosting
14,44,2012-11-02,5337.131812895914,2012-10-26,1,Core gradient boosting
14,46,2012-11-02,26820.394897166654,2012-10-26,1,Core gradient boosting
14,49,2012-11-02,13506.188625210209,2012-10-26,1,Core gradient boosting
14,50,2012-11-02,1700.8370285094732,2012-10-26,1,Core gradient boosting
14,52,2012-11-02,2205.8108354762076,2012-10-26,1,Core gradient boosting
14,55,2012-11-02,17488.485050248644,2012-10-26,1,Core gradient boosting
14,56,2012-11-02,1236.9345659927694,2012-10-26,1,Core gradient boosting
14,58,2012-11-02,12339.609956738685,2012-10-26,1,Core gradient boosting
14,59,2012-11-02,378.60181267025814,2012-10-26,1,Core gradient boosting
14,60,2012-11-02,275.9208854164254,2012-10-26,1,Core gradient boosting
14,67,2012-11-02,11514.854078180853,2012-10-26,1,Core gradient boosting
14,71,2012-11-02,6539.293265100368,2012-10-26,1,Core gradient boosting
14,72,2012-11-02,118609.06336371848,2012-10-26,1,Core gradient boosting
14,74,2012-11-02,19316.87343046811,2012-10-26,1,Core gradient boosting
14,79,2012-11-02,32612.001868334664,2012-10-26,1,Core gradient boosting
14,80,2012-11-02,33043.295206956966,2012-10-26,1,Core gradient boosting
14,81,2012-11-02,35275.878823987456,2012-10-26,1,Core gradient boosting
14,82,2012-11-02,30156.64152191255,2012-10-26,1,Core gradient boosting
14,83,2012-11-02,7925.505841538106,2012-10-26,1,Core gradient boosting
14,85,2012-11-02,1937.0321336143973,2012-10-26,1,Core gradient boosting
14,87,2012-11-02,18398.06401200101,2012-10-26,1,Core gradient boosting
14,90,2012-11-02,100945.85323402865,2012-10-26,1,Core gradient boosting
14,91,2012-11-02,79811.88662141359,2012-10-26,1,Core gradient boosting
14,92,2012-11-02,178935.63215967064,2012-10-26,1,Core gradient boosting
14,93,2012-11-02,54110.71046875917,2012-10-26,1,Core gradient boosting
14,94,2012-11-02,52329.37024369895,2012-10-26,1,Core gradient boosting
14,95,2012-11-02,122704.85048228201,2012-10-26,1,Core gradient boosting
14,97,2012-11-02,23135.643631901865,2012-10-26,1,Core gradient boosting
14,98,2012-11-02,15909.415207921485,2012-10-26,1,Core gradient boosting
15,1,2012-11-02,24922.223688782684,2012-10-26,1,Core gradient boosting
15,2,2012-11-02,24295.315451420473,2012-10-26,1,Core gradient boosting
15,3,2012-11-02,7168.641754967701,2012-10-26,1,Core gradient boosting
15,4,2012-11-02,13110.787719118334,2012-10-26,1,Core gradient boosting
15,5,2012-11-02,16802.771441768204,2012-10-26,1,Core gradient boosting
15,6,2012-11-02,1878.5867493929936,2012-10-26,1,Core gradient boosting
15,7,2012-11-02,20803.310073787605,2012-10-26,1,Core gradient boosting
15,8,2012-11-02,20725.646866791467,2012-10-26,1,Core gradient boosting
15,9,2012-11-02,14192.195610580684,2012-10-26,1,Core gradient boosting
15,10,2012-11-02,10724.648889681743,2012-10-26,1,Core gradient boosting
15,11,2012-11-02,11352.487878612994,2012-10-26,1,Core gradient boosting
15,12,2012-11-02,3572.8262005862875,2012-10-26,1,Core gradient boosting
15,13,2012-11-02,18014.029957974075,2012-10-26,1,Core gradient boosting
15,14,2012-11-02,9732.024234454097,2012-10-26,1,Core gradient boosting
15,16,2012-11-02,4143.948004263518,2012-10-26,1,Core gradient boosting
15,17,2012-11-02,10273.015350189307,2012-10-26,1,Core gradient boosting
15,18,2012-11-02,5824.545268098757,2012-10-26,1,Core gradient boosting
15,19,2012-11-02,1023.0568775677336,2012-10-26,1,Core gradient boosting
15,20,2012-11-02,3729.480478017014,2012-10-26,1,Core gradient boosting
15,21,2012-11-02,2780.987006854618,2012-10-26,1,Core gradient boosting
15,22,2012-11-02,6723.6543731831725,2012-10-26,1,Core gradient boosting
15,23,2012-11-02,20610.46670427814,2012-10-26,1,Core gradient boosting
15,24,2012-11-02,5620.079953383225,2012-10-26,1,Core gradient boosting
15,25,2012-11-02,7770.497639858627,2012-10-26,1,Core gradient boosting
15,26,2012-11-02,4977.645779180766,2012-10-26,1,Core gradient boosting
15,27,2012-11-02,1688.9108606126206,2012-10-26,1,Core gradient boosting
15,28,2012-11-02,830.6867074523673,2012-10-26,1,Core gradient boosting
15,29,2012-11-02,3786.7676568814923,2012-10-26,1,Core gradient boosting
15,30,2012-11-02,2302.825327323667,2012-10-26,1,Core gradient boosting
15,31,2012-11-02,2618.4788071114244,2012-10-26,1,Core gradient boosting
15,32,2012-11-02,4184.028093567109,2012-10-26,1,Core gradient boosting
15,33,2012-11-02,5316.297581810485,2012-10-26,1,Core gradient boosting
15,34,2012-11-02,12039.505221959946,2012-10-26,1,Core gradient boosting
15,35,2012-11-02,2229.941060671125,2012-10-26,1,Core gradient boosting
15,36,2012-11-02,1090.1864284610976,2012-10-26,1,Core gradient boosting
15,38,2012-11-02,48393.1102662777,2012-10-26,1,Core gradient boosting
15,40,2012-11-02,29361.922478102297,2012-10-26,1,Core gradient boosting
15,41,2012-11-02,1884.9768794936647,2012-10-26,1,Core gradient boosting
15,42,2012-11-02,3859.68258902212,2012-10-26,1,Core gradient boosting
15,44,2012-11-02,3678.3393396749348,2012-10-26,1,Core gradient boosting
15,46,2012-11-02,11200.984348070626,2012-10-26,1,Core gradient boosting
15,49,2012-11-02,9847.229263100131,2012-10-26,1,Core gradient boosting
15,50,2012-11-02,2147.3654512548037,2012-10-26,1,Core gradient boosting
15,52,2012-11-02,1564.2520037347942,2012-10-26,1,Core gradient boosting
15,55,2012-11-02,5084.715344133689,2012-10-26,1,Core gradient boosting
15,56,2012-11-02,1584.655289586233,2012-10-26,1,Core gradient boosting
15,58,2012-11-02,810.4116028641413,2012-10-26,1,Core gradient boosting
15,59,2012-11-02,207.10696528247382,2012-10-26,1,Core gradient boosting
15,60,2012-11-02,186.57465511266298,2012-10-26,1,Core gradient boosting
15,67,2012-11-02,5179.576726124725,2012-10-26,1,Core gradient boosting
15,71,2012-11-02,3859.68258902212,2012-10-26,1,Core gradient boosting
15,72,2012-11-02,38256.44294591637,2012-10-26,1,Core gradient boosting
15,74,2012-11-02,11100.17957329766,2012-10-26,1,Core gradient boosting
15,79,2012-11-02,7948.570250821107,2012-10-26,1,Core gradient boosting
15,80,2012-11-02,195.7867045319767,2012-10-26,1,Core gradient boosting
15,81,2012-11-02,4395.5759354405145,2012-10-26,1,Core gradient boosting
15,82,2012-11-02,10666.00730961784,2012-10-26,1,Core gradient boosting
15,83,2012-11-02,217.47550119502154,2012-10-26,1,Core gradient boosting
15,85,2012-11-02,2560.9469297188625,2012-10-26,1,Core gradient boosting
15,87,2012-11-02,9531.73799896086,2012-10-26,1,Core gradient boosting
15,90,2012-11-02,5986.576442543191,2012-10-26,1,Core gradient boosting
15,91,2012-11-02,3406.92235490809,2012-10-26,1,Core gradient boosting
15,92,2012-11-02,20794.332790475248,2012-10-26,1,Core gradient boosting
15,93,2012-11-02,524.4306397319248,2012-10-26,1,Core gradient boosting
15,94,2012-11-02,205.423526654189,2012-10-26,1,Core gradient boosting
15,95,2012-11-02,24813.9722583799,2012-10-26,1,Core gradient boosting
15,96,2012-11-02,3501.76520247521,2012-10-26,1,Core gradient boosting
15,97,2012-11-02,1551.443878061998,2012-10-26,1,Core gradient boosting
15,98,2012-11-02,332.5247075113886,2012-10-26,1,Core gradient boosting
16,1,2012-11-02,14515.485477740827,2012-10-26,1,Core gradient boosting
16,2,2012-11-02,20718.314973812365,2012-10-26,1,Core gradient boosting
16,3,2012-11-02,6477.718488493485,2012-10-26,1,Core gradient boosting
16,4,2012-11-02,13405.901311999347,2012-10-26,1,Core gradient boosting
16,5,2012-11-02,10425.676215073781,2012-10-26,1,Core gradient boosting
16,6,2012-11-02,3273.349842508832,2012-10-26,1,Core gradient boosting
16,7,2012-11-02,7918.607505075114,2012-10-26,1,Core gradient boosting
16,8,2012-11-02,14956.8924283962,2012-10-26,1,Core gradient boosting
16,9,2012-11-02,23129.507898827374,2012-10-26,1,Core gradient boosting
16,10,2012-11-02,16536.028794920552,2012-10-26,1,Core gradient boosting
16,11,2012-11-02,14978.122196498556,2012-10-26,1,Core gradient boosting
16,12,2012-11-02,4146.286065651139,2012-10-26,1,Core gradient boosting
16,13,2012-11-02,14459.260650408552,2012-10-26,1,Core gradient boosting
16,14,2012-11-02,8533.466126179685,2012-10-26,1,Core gradient boosting
16,16,2012-11-02,3729.705063561451,2012-10-26,1,Core gradient boosting
16,17,2012-11-02,8393.224005221402,2012-10-26,1,Core gradient boosting
16,18,2012-11-02,7435.610857014471,2012-10-26,1,Core gradient boosting
16,19,2012-11-02,1783.8811281079684,2012-10-26,1,Core gradient boosting
16,20,2012-11-02,3277.862775199668,2012-10-26,1,Core gradient boosting
16,21,2012-11-02,2635.3612540319486,2012-10-26,1,Core gradient boosting
16,22,2012-11-02,6842.084230133789,2012-10-26,1,Core gradient boosting
16,23,2012-11-02,13452.688251253747,2012-10-26,1,Core gradient boosting
16,24,2012-11-02,2579.9005706162766,2012-10-26,1,Core gradient boosting
16,25,2012-11-02,6073.540560422741,2012-10-26,1,Core gradient boosting
16,26,2012-11-02,2008.3346297168468,2012-10-26,1,Core gradient boosting
16,27,2012-11-02,841.4598628662559,2012-10-26,1,Core gradient boosting
16,28,2012-11-02,353.48279469920703,2012-10-26,1,Core gradient boosting
16,29,2012-11-02,1619.178664731067,2012-10-26,1,Core gradient boosting
16,30,2012-11-02,987.3108166570715,2012-10-26,1,Core gradient boosting
16,31,2012-11-02,1131.4035272929254,2012-10-26,1,Core gradient boosting
16,32,2012-11-02,3614.930767324057,2012-10-26,1,Core gradient boosting
16,33,2012-11-02,2441.0412817969377,2012-10-26,1,Core gradient boosting
16,34,2012-11-02,5204.405227303351,2012-10-26,1,Core gradient boosting
16,35,2012-11-02,171.10369879022653,2012-10-26,1,Core gradient boosting
16,36,2012-11-02,1054.1051375698482,2012-10-26,1,Core gradient boosting
16,38,2012-11-02,38726.81376920504,2012-10-26,1,Core gradient boosting
16,40,2012-11-02,26709.50908573088,2012-10-26,1,Core gradient boosting
16,41,2012-11-02,728.6490940447819,2012-10-26,1,Core gradient boosting
16,42,2012-11-02,4261.202785206318,2012-10-26,1,Core gradient boosting
16,44,2012-11-02,5099.410519158952,2012-10-26,1,Core gradient boosting
16,45,2012-11-02,232.86761101028847,2012-10-26,1,Core gradient boosting
16,46,2012-11-02,10611.453856324757,2012-10-26,1,Core gradient boosting
16,48,2012-11-02,637.7292586513364,2012-10-26,1,Core gradient boosting
16,49,2012-11-02,171.10369879022653,2012-10-26,1,Core gradient boosting
16,52,2012-11-02,1679.8300343908552,2012-10-26,1,Core gradient boosting
16,55,2012-11-02,4980.509935465948,2012-10-26,1,Core gradient boosting
16,56,2012-11-02,1102.5617432365052,2012-10-26,1,Core gradient boosting
16,58,2012-11-02,1579.1756695242098,2012-10-26,1,Core gradient boosting
16,59,2012-11-02,253.39992118009934,2012-10-26,1,Core gradient boosting
16,60,2012-11-02,171.10369879022653,2012-10-26,1,Core gradient boosting
16,67,2012-11-02,3142.899685793639,2012-10-26,1,Core gradient boosting
16,71,2012-11-02,2098.597917558425,2012-10-26,1,Core gradient boosting
16,72,2012-11-02,30008.68085093906,2012-10-26,1,Core gradient boosting
16,74,2012-11-02,9927.729982930814,2012-10-26,1,Core gradient boosting
16,79,2012-11-02,4370.892929698764,2012-10-26,1,Core gradient boosting
16,80,2012-11-02,597.1184376391549,2012-10-26,1,Core gradient boosting
16,81,2012-11-02,3676.257438175611,2012-10-26,1,Core gradient boosting
16,82,2012-11-02,8842.384409720982,2012-10-26,1,Core gradient boosting
16,83,2012-11-02,190.39586010338334,2012-10-26,1,Core gradient boosting
16,85,2012-11-02,1696.817025344477,2012-10-26,1,Core gradient boosting
16,87,2012-11-02,11593.233546953295,2012-10-26,1,Core gradient boosting
16,90,2012-11-02,9350.092452352847,2012-10-26,1,Core gradient boosting
16,91,2012-11-02,6049.708375190896,2012-10-26,1,Core gradient boosting
16,92,2012-11-02,24194.542187340616,2012-10-26,1,Core gradient boosting
16,93,2012-11-02,977.7555868712273,2012-10-26,1,Core gradient boosting
16,94,2012-11-02,957.8822287190851,2012-10-26,1,Core gradient boosting
16,95,2012-11-02,26516.2016905503,2012-10-26,1,Core gradient boosting
16,96,2012-11-02,263.64557784585634,2012-10-26,1,Core gradient boosting
16,97,2012-11-02,2675.4014392327013,2012-10-26,1,Core gradient boosting
16,98,2012-11-02,191.63600896003737,2012-10-26,1,Core gradient boosting
17,1,2012-11-02,38020.60153823056,2012-10-26,1,Core gradient boosting
17,2,2012-11-02,47499.696589550884,2012-10-26,1,Core gradient boosting
17,3,2012-11-02,12965.450128240027,2012-10-26,1,Core gradient boosting
17,4,2012-11-02,25729.02268757645,2012-10-26,1,Core gradient boosting
17,5,2012-11-02,29192.7686873052,2012-10-26,1,Core gradient boosting
17,6,2012-11-02,3245.7797849605568,2012-10-26,1,Core gradient boosting
17,7,2012-11-02,14715.781335008438,2012-10-26,1,Core gradient boosting
17,8,2012-11-02,21318.701223203247,2012-10-26,1,Core gradient boosting
17,9,2012-11-02,20578.739515059802,2012-10-26,1,Core gradient boosting
17,10,2012-11-02,17512.11619919589,2012-10-26,1,Core gradient boosting
17,11,2012-11-02,15116.40272914832,2012-10-26,1,Core gradient boosting
17,12,2012-11-02,7323.093878862015,2012-10-26,1,Core gradient boosting
17,13,2012-11-02,23386.741181309695,2012-10-26,1,Core gradient boosting
17,14,2012-11-02,12143.5718038973,2012-10-26,1,Core gradient boosting
17,16,2012-11-02,2684.173139060689,2012-10-26,1,Core gradient boosting
17,17,2012-11-02,10739.555507454932,2012-10-26,1,Core gradient boosting
17,18,2012-11-02,21514.172366423183,2012-10-26,1,Core gradient boosting
17,19,2012-11-02,4491.005781297682,2012-10-26,1,Core gradient boosting
17,20,2012-11-02,4461.512804371433,2012-10-26,1,Core gradient boosting
17,21,2012-11-02,3973.1527630357964,2012-10-26,1,Core gradient boosting
17,22,2012-11-02,5903.855277335477,2012-10-26,1,Core gradient boosting
17,23,2012-11-02,18039.714463246248,2012-10-26,1,Core gradient boosting
17,24,2012-11-02,5849.311019184582,2012-10-26,1,Core gradient boosting
17,25,2012-11-02,9761.9456431191,2012-10-26,1,Core gradient boosting
17,26,2012-11-02,11466.957359553322,2012-10-26,1,Core gradient boosting
17,27,2012-11-02,2071.3604212320247,2012-10-26,1,Core gradient boosting
17,28,2012-11-02,1553.7556510339339,2012-10-26,1,Core gradient boosting
17,29,2012-11-02,2842.787144706053,2012-10-26,1,Core gradient boosting
17,30,2012-11-02,2666.1131318812695,2012-10-26,1,Core gradient boosting
17,31,2012-11-02,2869.8819944445277,2012-10-26,1,Core gradient boosting
17,32,2012-11-02,6213.764377070513,2012-10-26,1,Core gradient boosting
17,33,2012-11-02,6327.63864601245,2012-10-26,1,Core gradient boosting
17,34,2012-11-02,11359.631386688232,2012-10-26,1,Core gradient boosting
17,35,2012-11-02,1314.0494417692987,2012-10-26,1,Core gradient boosting
17,36,2012-11-02,1229.2069316366076,2012-10-26,1,Core gradient boosting
17,38,2012-11-02,78382.24153662389,2012-10-26,1,Core gradient boosting
17,40,2012-11-02,50690.504131568974,2012-10-26,1,Core gradient boosting
17,41,2012-11-02,222.3878868093581,2012-10-26,1,Core gradient boosting
17,42,2012-11-02,4142.395693710122,2012-10-26,1,Core gradient boosting
17,44,2012-11-02,9796.269032462866,2012-10-26,1,Core gradient boosting
17,45,2012-11-02,222.3878868093581,2012-10-26,1,Core gradient boosting
17,46,2012-11-02,28654.402237088478,2012-10-26,1,Core gradient boosting
17,48,2012-11-02,3189.230026073511,2012-10-26,1,Core gradient boosting
17,49,2012-11-02,222.3878868093581,2012-10-26,1,Core gradient boosting
17,52,2012-11-02,3667.633355047079,2012-10-26,1,Core gradient boosting
17,54,2012-11-02,284.1517990294201,2012-10-26,1,Core gradient boosting
17,55,2012-11-02,11668.13402464317,2012-10-26,1,Core gradient boosting
17,56,2012-11-02,431.6912006846149,2012-10-26,1,Core gradient boosting
17,58,2012-11-02,1182.6877153120565,2012-10-26,1,Core gradient boosting
17,59,2012-11-02,488.9807925974743,2012-10-26,1,Core gradient boosting
17,60,2012-11-02,368.5303892170145,2012-10-26,1,Core gradient boosting
